split,label,filename,ext,path,width,height,mode,new_split,dest_filename,dest_path
train,cancer,Lung MRI (1065).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1065).png,512,512,RGBA,train,train__Lung MRI (1065).png,..\dataset_split\train\cancer\train__Lung MRI (1065).png
validate,cancer,Lung MRI (1049).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1049).png,437,254,RGBA,train,validate__Lung MRI (1049).png,..\dataset_split\train\cancer\validate__Lung MRI (1049).png
train,cancer,Lung MRI (25).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (25).png,389,276,RGBA,train,train__Lung MRI (25).png,..\dataset_split\train\cancer\train__Lung MRI (25).png
validate,cancer,Lung MRI (1191).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1191).png,350,274,RGBA,train,validate__Lung MRI (1191).png,..\dataset_split\train\cancer\validate__Lung MRI (1191).png
train,no_cancer,LUNG MRI-NC (471).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (471).png,512,512,RGBA,train,train__LUNG MRI-NC (471).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (471).png
train,no_cancer,LUNG MRI-NC (295).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (295).png,512,512,RGBA,train,train__LUNG MRI-NC (295).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (295).png
train,no_cancer,LUNG MRI-NC (178).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (178).png,512,512,RGBA,train,train__LUNG MRI-NC (178).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (178).png
train,no_cancer,LUNG MRI-NC (1065).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1065).png,512,512,RGBA,train,train__LUNG MRI-NC (1065).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1065).png
validate,cancer,Lung MRI (901).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (901).png,390,274,RGBA,train,validate__Lung MRI (901).png,..\dataset_split\train\cancer\validate__Lung MRI (901).png
train,no_cancer,LUNG MRI-NC (1296).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1296).png,512,512,RGBA,train,train__LUNG MRI-NC (1296).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1296).png
train,no_cancer,LUNG MRI-NC (761).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (761).png,512,512,RGBA,train,train__LUNG MRI-NC (761).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (761).png
train,cancer,Lung MRI (284).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (284).png,362,226,RGBA,train,train__Lung MRI (284).png,..\dataset_split\train\cancer\train__Lung MRI (284).png
train,cancer,Lung MRI (393).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (393).png,424,326,RGBA,train,train__Lung MRI (393).png,..\dataset_split\train\cancer\train__Lung MRI (393).png
train,cancer,Lung MRI (208).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (208).png,418,208,RGBA,train,train__Lung MRI (208).png,..\dataset_split\train\cancer\train__Lung MRI (208).png
validate,cancer,Lung MRI (1331).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1331).png,461,330,RGBA,train,validate__Lung MRI (1331).png,..\dataset_split\train\cancer\validate__Lung MRI (1331).png
train,no_cancer,LUNG MRI-NC (1009).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1009).png,512,512,RGBA,train,train__LUNG MRI-NC (1009).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1009).png
train,no_cancer,LUNG MRI-NC (73).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (73).png,512,512,RGBA,train,train__LUNG MRI-NC (73).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (73).png
train,no_cancer,LUNG MRI-NC (905).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (905).png,512,512,RGBA,train,train__LUNG MRI-NC (905).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (905).png
validate,cancer,Lung MRI (1011).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1011).png,385,304,RGBA,train,validate__Lung MRI (1011).png,..\dataset_split\train\cancer\validate__Lung MRI (1011).png
train,cancer,Lung MRI (992).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (992).png,512,512,RGBA,train,train__Lung MRI (992).png,..\dataset_split\train\cancer\train__Lung MRI (992).png
train,cancer,Lung MRI (1023).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1023).png,512,512,RGBA,train,train__Lung MRI (1023).png,..\dataset_split\train\cancer\train__Lung MRI (1023).png
train,no_cancer,LUNG MRI-NC (524).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (524).png,512,512,RGBA,train,train__LUNG MRI-NC (524).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (524).png
validate,cancer,Lung MRI (759).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (759).png,376,222,RGBA,train,validate__Lung MRI (759).png,..\dataset_split\train\cancer\validate__Lung MRI (759).png
train,cancer,Lung MRI (182).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (182).png,416,284,RGBA,train,train__Lung MRI (182).png,..\dataset_split\train\cancer\train__Lung MRI (182).png
validate,no_cancer,LUNG MRI NC (139).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (139).png,676,500,RGB,train,validate__LUNG MRI NC (139).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (139).png
train,no_cancer,LUNG MRI-NC (1151).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1151).png,512,512,RGBA,train,train__LUNG MRI-NC (1151).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1151).png
train,cancer,Lung MRI (1020).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1020).png,512,512,RGBA,train,train__Lung MRI (1020).png,..\dataset_split\train\cancer\train__Lung MRI (1020).png
train,no_cancer,LUNG MRI-NC (1267).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1267).png,512,512,RGBA,train,train__LUNG MRI-NC (1267).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1267).png
train,cancer,Lung MRI (236).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (236).png,410,220,RGBA,train,train__Lung MRI (236).png,..\dataset_split\train\cancer\train__Lung MRI (236).png
train,no_cancer,LUNG MRI-NC (444).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (444).png,512,512,RGBA,train,train__LUNG MRI-NC (444).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (444).png
validate,no_cancer,LUNG MRI NC (7).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (7).png,619,479,RGBA,train,validate__LUNG MRI NC (7).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (7).png
train,no_cancer,LUNG MRI-NC (861).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (861).png,512,512,RGBA,train,train__LUNG MRI-NC (861).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (861).png
train,cancer,Lung MRI (827).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (827).png,512,512,RGBA,train,train__Lung MRI (827).png,..\dataset_split\train\cancer\train__Lung MRI (827).png
validate,no_cancer,LUNG MRI NC (452).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (452).png,512,512,RGBA,train,validate__LUNG MRI NC (452).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (452).png
validate,cancer,Lung MRI (1409).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1409).png,512,512,RGBA,train,validate__Lung MRI (1409).png,..\dataset_split\train\cancer\validate__Lung MRI (1409).png
validate,cancer,Lung MRI (1402).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1402).png,512,512,RGBA,train,validate__Lung MRI (1402).png,..\dataset_split\train\cancer\validate__Lung MRI (1402).png
validate,cancer,Lung MRI (1221).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1221).png,471,279,RGBA,train,validate__Lung MRI (1221).png,..\dataset_split\train\cancer\validate__Lung MRI (1221).png
train,cancer,Lung MRI (846).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (846).png,512,512,RGBA,train,train__Lung MRI (846).png,..\dataset_split\train\cancer\train__Lung MRI (846).png
train,no_cancer,LUNG MRI-NC (1157).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1157).png,512,512,RGBA,train,train__LUNG MRI-NC (1157).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1157).png
validate,cancer,Lung MRI (1383).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1383).png,223,164,RGBA,train,validate__Lung MRI (1383).png,..\dataset_split\train\cancer\validate__Lung MRI (1383).png
train,cancer,Lung MRI (818).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (818).png,512,512,RGBA,train,train__Lung MRI (818).png,..\dataset_split\train\cancer\train__Lung MRI (818).png
train,no_cancer,LUNG MRI-NC (686).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (686).png,512,512,RGBA,train,train__LUNG MRI-NC (686).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (686).png
train,no_cancer,LUNG MRI-NC (500).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (500).png,512,512,RGBA,train,train__LUNG MRI-NC (500).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (500).png
train,cancer,Lung MRI (297).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (297).png,442,275,RGBA,train,train__Lung MRI (297).png,..\dataset_split\train\cancer\train__Lung MRI (297).png
train,cancer,Lung MRI (533).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (533).png,424,275,RGBA,train,train__Lung MRI (533).png,..\dataset_split\train\cancer\train__Lung MRI (533).png
train,no_cancer,LUNG MRI-NC (479).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (479).png,512,512,RGBA,train,train__LUNG MRI-NC (479).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (479).png
train,no_cancer,LUNG MRI-NC (58).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (58).png,512,512,RGBA,train,train__LUNG MRI-NC (58).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (58).png
train,no_cancer,LUNG MRI-NC (62).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (62).png,512,512,RGBA,train,train__LUNG MRI-NC (62).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (62).png
train,cancer,Lung MRI (1035).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1035).png,512,512,RGBA,train,train__Lung MRI (1035).png,..\dataset_split\train\cancer\train__Lung MRI (1035).png
validate,no_cancer,LUNG MRI NC (37).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (37).png,800,552,RGB,train,validate__LUNG MRI NC (37).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (37).png
validate,cancer,Lung MRI (1455).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1455).png,512,512,RGBA,train,validate__Lung MRI (1455).png,..\dataset_split\train\cancer\validate__Lung MRI (1455).png
validate,cancer,Lung MRI (1070).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1070).png,357,264,RGBA,train,validate__Lung MRI (1070).png,..\dataset_split\train\cancer\validate__Lung MRI (1070).png
validate,no_cancer,LUNG MRI NC (31).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (31).png,850,506,RGB,train,validate__LUNG MRI NC (31).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (31).png
validate,no_cancer,LUNG MRI NC (217).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (217).png,512,512,RGBA,train,validate__LUNG MRI NC (217).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (217).png
train,no_cancer,LUNG MRI-NC (364).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (364).png,512,512,RGBA,train,train__LUNG MRI-NC (364).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (364).png
train,no_cancer,LUNG MRI-NC (1094).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1094).png,512,512,RGBA,train,train__LUNG MRI-NC (1094).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1094).png
validate,no_cancer,LUNG MRI NC (69).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (69).png,441,341,RGBA,train,validate__LUNG MRI NC (69).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (69).png
train,no_cancer,LUNG MRI-NC (210).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (210).png,512,512,RGBA,train,train__LUNG MRI-NC (210).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (210).png
train,cancer,Lung MRI (372).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (372).png,350,265,RGBA,train,train__Lung MRI (372).png,..\dataset_split\train\cancer\train__Lung MRI (372).png
train,no_cancer,LUNG MRI-NC (782).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (782).png,512,512,RGBA,train,train__LUNG MRI-NC (782).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (782).png
validate,no_cancer,LUNG MRI NC (246).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (246).png,512,512,RGBA,train,validate__LUNG MRI NC (246).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (246).png
validate,no_cancer,LUNG MRI NC (367).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (367).png,512,512,RGBA,train,validate__LUNG MRI NC (367).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (367).png
train,no_cancer,LUNG MRI-NC (1300).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1300).png,512,512,RGBA,train,train__LUNG MRI-NC (1300).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1300).png
train,cancer,Lung MRI (879).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (879).png,512,512,RGBA,train,train__Lung MRI (879).png,..\dataset_split\train\cancer\train__Lung MRI (879).png
validate,cancer,Lung MRI (1202).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1202).png,376,309,RGBA,train,validate__Lung MRI (1202).png,..\dataset_split\train\cancer\validate__Lung MRI (1202).png
train,no_cancer,LUNG MRI-NC (201).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (201).png,512,512,RGBA,train,train__LUNG MRI-NC (201).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (201).png
validate,cancer,Lung MRI (1093).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1093).png,371,226,RGBA,train,validate__Lung MRI (1093).png,..\dataset_split\train\cancer\validate__Lung MRI (1093).png
train,cancer,Lung MRI (841).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (841).png,512,512,RGBA,train,train__Lung MRI (841).png,..\dataset_split\train\cancer\train__Lung MRI (841).png
train,no_cancer,LUNG MRI-NC (552).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (552).png,512,512,RGBA,train,train__LUNG MRI-NC (552).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (552).png
validate,cancer,Lung MRI (1445).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1445).png,512,512,RGBA,train,validate__Lung MRI (1445).png,..\dataset_split\train\cancer\validate__Lung MRI (1445).png
train,cancer,Lung MRI (64).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (64).png,432,174,RGBA,train,train__Lung MRI (64).png,..\dataset_split\train\cancer\train__Lung MRI (64).png
validate,no_cancer,LUNG MRI NC (258).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (258).png,512,512,RGBA,train,validate__LUNG MRI NC (258).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (258).png
train,no_cancer,LUNG MRI-NC (815).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (815).png,512,512,RGBA,train,train__LUNG MRI-NC (815).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (815).png
train,cancer,Lung MRI (1068).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1068).png,512,512,RGBA,train,train__Lung MRI (1068).png,..\dataset_split\train\cancer\train__Lung MRI (1068).png
validate,no_cancer,LUNG MRI NC (2).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (2).png,630,626,RGBA,train,validate__LUNG MRI NC (2).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (2).png
train,cancer,Lung MRI (361).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (361).png,488,339,RGBA,train,train__Lung MRI (361).png,..\dataset_split\train\cancer\train__Lung MRI (361).png
train,cancer,Lung MRI (119).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (119).png,419,161,RGBA,train,train__Lung MRI (119).png,..\dataset_split\train\cancer\train__Lung MRI (119).png
train,cancer,Lung MRI (1045).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1045).png,512,512,RGBA,train,train__Lung MRI (1045).png,..\dataset_split\train\cancer\train__Lung MRI (1045).png
train,no_cancer,LUNG MRI-NC (539).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (539).png,512,512,RGBA,train,train__LUNG MRI-NC (539).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (539).png
validate,cancer,Lung MRI (1281).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1281).png,419,354,RGBA,train,validate__Lung MRI (1281).png,..\dataset_split\train\cancer\validate__Lung MRI (1281).png
train,cancer,Lung MRI (640).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (640).png,512,512,RGBA,train,train__Lung MRI (640).png,..\dataset_split\train\cancer\train__Lung MRI (640).png
validate,cancer,Lung MRI (1258).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1258).png,422,355,RGBA,train,validate__Lung MRI (1258).png,..\dataset_split\train\cancer\validate__Lung MRI (1258).png
train,no_cancer,LUNG MRI-NC (261).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (261).png,512,512,RGBA,train,train__LUNG MRI-NC (261).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (261).png
validate,cancer,Lung MRI (902).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (902).png,432,302,RGBA,train,validate__Lung MRI (902).png,..\dataset_split\train\cancer\validate__Lung MRI (902).png
train,cancer,Lung MRI (504).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (504).png,424,373,RGBA,train,train__Lung MRI (504).png,..\dataset_split\train\cancer\train__Lung MRI (504).png
validate,cancer,Lung MRI (963).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (963).png,415,304,RGBA,train,validate__Lung MRI (963).png,..\dataset_split\train\cancer\validate__Lung MRI (963).png
validate,no_cancer,LUNG MRI NC (200).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (200).png,512,512,RGBA,train,validate__LUNG MRI NC (200).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (200).png
train,no_cancer,LUNG MRI-NC (1202).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1202).png,512,512,RGBA,train,train__LUNG MRI-NC (1202).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1202).png
validate,cancer,Lung MRI (776).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (776).png,389,276,RGBA,train,validate__Lung MRI (776).png,..\dataset_split\train\cancer\validate__Lung MRI (776).png
train,no_cancer,LUNG MRI-NC (157).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (157).png,512,512,RGBA,train,train__LUNG MRI-NC (157).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (157).png
train,cancer,Lung MRI (725).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (725).png,512,512,RGBA,train,train__Lung MRI (725).png,..\dataset_split\train\cancer\train__Lung MRI (725).png
