group_id,path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_size,label_conflict,group_sources,cross_dataset_duplicate,split_group,split,fold
134,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad1.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad1.png,Malignant,Adenocarcinoma,True,False,False,219,153,1.431,b92506b31f947d25,13341076837553700133,0e7bcb9989cb7f3c,aea27cafe9f6294712b6acd9b395effa,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad1,488,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad1,trainval,2
135,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad10.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad10.png,Malignant,Adenocarcinoma,True,False,False,1200,874,1.373,913947e51acc299f,10464474258494728607,3c4adbd9cbdb7e3c,9ed622c5e384d09937ff90c25b954873,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad10,489,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad10,trainval,1
138,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad13.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad13.png,Malignant,Adenocarcinoma,True,False,False,206,154,1.338,9977043157943bb3,11058312020000783283,067b999989895f3c,fa7a0ada9338fb25d387f42bfdb14c60,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad13,492,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad13,trainval,2
139,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad14.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad14.png,Malignant,Adenocarcinoma,True,False,False,252,200,1.26,916357793a94c596,10476313336379393430,00007edfcbdb7e00,3663562be905e9c1ac64b616ae7a72cc,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad14,493,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad14,trainval,4
142,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad17.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad17.png,Malignant,Adenocarcinoma,True,False,False,224,161,1.391,b925063b1f747962,13341076322155526498,007fc3db89cbff3c,a7587160e80169a3a5125ff88192e0e0,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad17,496,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad17,trainval,4
143,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad18.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad18.png,Malignant,Adenocarcinoma,True,False,False,172,144,1.194,f973c472c2cc1369,17974926534939251561,7ec389998989db7e,4831fcfda5d47f1b914235d719bdc6f1,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad18,497,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad18,trainval,0
145,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad2.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad2.png,Malignant,Adenocarcinoma,True,False,False,223,143,1.559,fc6bc0b413c33cb1,18188843399724088497,7eda938183d37e7e,1890979371fc364ccd51e29b9a741279,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad2,499,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad2,trainval,2
146,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad20.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad20.png,Malignant,Adenocarcinoma,True,False,False,212,170,1.247,9967057e1e683b31,11053809849638337329,1c7a49999d895b3c,c863950b817630560915bf1be1b134f3,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad20,500,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad20,trainval,2
147,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad22.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad22.png,Malignant,Adenocarcinoma,True,False,False,223,164,1.36,9907077e9ec83a33,11026790453051144755,3c6249998dc95a3c,2452280331e1973306adc1626ccc0a3a,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad22,502,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad22,trainval,4
148,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad4.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad4.png,Malignant,Adenocarcinoma,True,False,False,240,134,1.791,8986177a1e793a69,9909633843340065385,3c7e4bc3c1c94a3e,7ff14c2f2122af6f28cd1dc717087052,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad4,504,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad4,trainval,1
149,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad5.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad5.png,Malignant,Adenocarcinoma,True,False,False,241,172,1.401,9a12c46f428ccfde,11102152013558632414,3c0e8f8d8d8f9f7e,81d35c75ec62727595443d9f05875e47,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad5,505,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad5,trainval,0
150,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad6.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad6.png,Malignant,Adenocarcinoma,True,False,False,216,136,1.588,81f916847ad37995,9365541658345830805,7efbcbc9c37b7e00,ace1e94d983211f393703f82371ff130,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad6,506,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad6,trainval,0
151,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad7.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad7.png,Malignant,Adenocarcinoma,True,False,False,172,130,1.323,b97796617e047922,13364315764715452706,04ffcbc1c1cb7f3c,46bdc3a825d350b37561407572825ce2,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad7,507,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad7,trainval,2
152,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad8.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad8.png,Malignant,Adenocarcinoma,True,False,False,214,125,1.712,81e2177b3e71382d,9359068793725335597,0c7e5bc3c9d97a1e,5d3c2374d9662a6487abffdeee0a98f3,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad8,508,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad8,trainval,4
153,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\ad9.png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,ad9.png,Malignant,Adenocarcinoma,True,False,False,172,110,1.564,c93114e61b676f45,14497391654017134405,385a888999fb7e3c,79c79dd79338278fc1cbbc47333a5897,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad9,509,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::ad9,trainval,1
155,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000016 (3).png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000016 (3).png,Malignant,LargeCellCarcinoma,True,False,False,414,251,1.649,d917056f863a9669,15642977807246202473,3c4859d9d9c9497e,0c77b91358f61b7b15c1d50a604ef7bd,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000016,517,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::3,trainval,2
156,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000018 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000018 (5).png,Malignant,Adenocarcinoma,True,False,False,419,269,1.558,d01b1724c7cf5a4b,14995604830998714955,3c4c5cfeef537a3c,04498345fde2b17e6517ca86309424d6,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::000018,520,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::3,trainval,2
157,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000019 (4).png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000019 (4).png,Malignant,LargeCellCarcinoma,True,False,False,444,241,1.842,916e06935a8d1b6f,10479320612886879087,3c62c2d9c94f7e3e,3c2aaccc07a35867bc29cc1877ffb466,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000019,521,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::3,trainval,2
158,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000027.png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000027.png,Malignant,LargeCellCarcinoma,True,False,False,381,231,1.649,997e06311a3a7a79,11060284542831721081,047ad9c9c9cb7e3e,9eb707e6c9851bb91c6363a69492059f,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000027,530,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::5,trainval,2
159,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000031 (3).png,Chest CT-Scan images Dataset (Mohamed Hany),train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000031 (3).png,Malignant,Adenocarcinoma,True,False,False,409,224,1.826,816e06931acf7b96,9326399107210640278,3c7adbc9cf4b7e1c,847c8ccb34cf9544ac1af8a6c740a355,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::000031,532,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib|Chest CT-Scan images Dataset (Mohamed Hany)|train/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::6,trainval,0
160,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000033 (3).png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000033 (3).png,Malignant,LargeCellCarcinoma,True,False,False,431,296,1.456,d916073a1e797a61,15642698301918771809,003e4ad9d9c94b3c,3a777c6a3e3a51c55bd9c396c323134f,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000033,535,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::6,trainval,1
161,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000034 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000034 (2).png,Malignant,LargeCellCarcinoma,True,False,False,411,211,1.948,d50306bf1bcc7913,15349119372883687699,3c664adacbdb7e3c,2e4e531a06f790a59ed90148d476a095,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000034,537,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::6,trainval,1
162,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000039 (4).png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000039 (4).png,Malignant,LargeCellCarcinoma,True,False,False,435,266,1.635,d16e06336b2c3937,15091006219276269879,007efad3cbcf7e3c,e029bb7e69d20a28df49317dc9a82fb4,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000039,538,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::7,trainval,4
163,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000045.png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000045.png,Malignant,LargeCellCarcinoma,True,False,False,381,255,1.494,996707bade183a61,11053812309575613025,1c2a49d9d9c95b3e,f21018aabeb81b6f21bf700a4414ceef,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000045,546,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::9,trainval,3
164,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000047 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000047 (2).png,Malignant,LargeCellCarcinoma,True,False,False,401,176,2.278,851e16693f3626da,9592128897633625818,247e6ec3c35b7e36,62acc153fb48728c8a5e6ded6061e950,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000047,548,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa|Chest CT-Scan images Dataset (Mohamed Hany)|train/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::9,trainval,3
