path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\5 - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,5 - Copy.png,Normal,Normal,True,False,False,850,506,1.68,dc4e07715a8c7876,15874633919959431286,003c5a58dadb7e3c,489afa049dc03363c587ef4f1c5f1d70
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\5.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,5.png,Normal,Normal,True,False,False,850,506,1.68,dc4e07715a8c7876,15874633919959431286,003c5a58dadb7e3c,489afa049dc03363c587ef4f1c5f1d70
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 (2) - Copy.png,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,c5b028c8ce7837ec365dfd4606eea527
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 (2).png,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,c5b028c8ce7837ec365dfd4606eea527
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 - Copy (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 - Copy (2) - Copy.png,Normal,Normal,True,False,False,581,476,1.221,9993466563d4cec6,11066266110659972806,7c5e1d99819a5a3c,2a22fd805d0db68736491698305c25d8
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 - Copy (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 - Copy (2).png,Normal,Normal,True,False,False,581,476,1.221,9993466563d4cec6,11066266110659972806,7c5e1d99819a5a3c,2a22fd805d0db68736491698305c25d8
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 - Copy (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 - Copy (3).png,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,c5b028c8ce7837ec365dfd4606eea527
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 - Copy - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 - Copy - Copy.png,Normal,Normal,True,False,False,581,476,1.221,9993466563d4cec6,11066266110659972806,7c5e1d99819a5a3c,2a22fd805d0db68736491698305c25d8
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6 - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6 - Copy.png,Normal,Normal,True,False,False,581,476,1.221,9993466563d4cec6,11066266110659972806,7c5e1d99819a5a3c,2a22fd805d0db68736491698305c25d8
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\6.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,6.png,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,c5b028c8ce7837ec365dfd4606eea527
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 (2) - Copy.png,Normal,Normal,True,False,False,940,627,1.499,d13b06746f983c1b,15076651274711088155,3c7e5a5a5a5a7e3c,be891546a445986a881ba74696f8a492
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 (2).png,Normal,Normal,True,False,False,940,627,1.499,d13b06746f983c1b,15076651274711088155,3c7e5a5a5a5a7e3c,be891546a445986a881ba74696f8a492
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 - Copy (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 - Copy (2) - Copy.png,Normal,Normal,True,False,False,731,555,1.317,9913056f579c5e92,11030165888129851026,3e489d998989db7c,81a47ae233d917ad8fa9d66c9f4ba1bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 - Copy (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 - Copy (2).png,Normal,Normal,True,False,False,731,555,1.317,9913056f579c5e92,11030165888129851026,3e489d998989db7c,81a47ae233d917ad8fa9d66c9f4ba1bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 - Copy (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 - Copy (3).png,Normal,Normal,True,False,False,940,627,1.499,d13b06746f983c1b,15076651274711088155,3c7e5a5a5a5a7e3c,be891546a445986a881ba74696f8a492
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 - Copy - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 - Copy - Copy.png,Normal,Normal,True,False,False,731,555,1.317,9913056f579c5e92,11030165888129851026,3e489d998989db7c,81a47ae233d917ad8fa9d66c9f4ba1bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7 - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7 - Copy.png,Normal,Normal,True,False,False,731,555,1.317,9913056f579c5e92,11030165888129851026,3e489d998989db7c,81a47ae233d917ad8fa9d66c9f4ba1bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\7.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,7.png,Normal,Normal,True,False,False,940,627,1.499,d13b06746f983c1b,15076651274711088155,3c7e5a5a5a5a7e3c,be891546a445986a881ba74696f8a492
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 (2) - Copy.png,Normal,Normal,True,False,False,800,577,1.386,9812c569c7cec6ae,10958037901460293294,3c1c9d1c1889997e,ce93bacfa74548a4966d093038f44edd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 (2).png,Normal,Normal,True,False,False,800,577,1.386,9812c569c7cec6ae,10958037901460293294,3c1c9d1c1889997e,ce93bacfa74548a4966d093038f44edd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 - Copy (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 - Copy (2) - Copy.png,Normal,Normal,True,False,False,800,577,1.386,9912c569c3cec6ae,11030095495431112366,3c1c9d1c1989997e,168fde108ec12eed2d36a98e899500f4
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 - Copy (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 - Copy (2).png,Normal,Normal,True,False,False,800,577,1.386,9912c569c3cec6ae,11030095495431112366,3c1c9d1c1989997e,168fde108ec12eed2d36a98e899500f4
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 - Copy (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 - Copy (3).png,Normal,Normal,True,False,False,800,577,1.386,9812c569c7cec6ae,10958037901460293294,3c1c9d1c1889997e,891f23f1a6dac051a6de34371a00a398
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 - Copy - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 - Copy - Copy.png,Normal,Normal,True,False,False,800,577,1.386,9912c569c3cec6ae,11030095495431112366,3c1c9d1c1989997e,168fde108ec12eed2d36a98e899500f4
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8 - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8 - Copy.png,Normal,Normal,True,False,False,800,577,1.386,9912c569c3cec6ae,11030095495431112366,3c1c9d1c1989997e,168fde108ec12eed2d36a98e899500f4
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\8.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,8.png,Normal,Normal,True,False,False,800,577,1.386,9812c569c7cec6ae,10958037901460293294,3c1c9d1c1889997e,891f23f1a6dac051a6de34371a00a398
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n6 (2) - Copy.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n6 (2) - Copy.jpg,Normal,Normal,True,False,False,224,225,0.996,993406bb7bc4ec43,11039455988897082435,0026ffdbdbff7c00,3192f903fd737bda84aa9cbb2bc19dcf
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n6 (2).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n6 (2).jpg,Normal,Normal,True,False,False,224,225,0.996,993406bb7bc4ec43,11039455988897082435,0026ffdbdbff7c00,3192f903fd737bda84aa9cbb2bc19dcf
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n6 - Copy.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n6 - Copy.jpg,Normal,Normal,True,False,False,224,225,0.996,993406bb7bc4ec43,11039455988897082435,0026ffdbdbff7c00,3192f903fd737bda84aa9cbb2bc19dcf
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n6.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n6.jpg,Normal,Normal,True,False,False,224,225,0.996,993406bb7bc4ec43,11039455988897082435,0026ffdbdbff7c00,3192f903fd737bda84aa9cbb2bc19dcf
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n7 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n7 (2) - Copy.png,Normal,Normal,True,False,False,600,475,1.263,9c43d23b9bbc2cb0,11260074646814076080,2c3c529b9b935e7e,ae5f1f39f812e92f0d638750fca7db66
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n7 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n7 (2).png,Normal,Normal,True,False,False,600,475,1.263,9c43d23b9bbc2cb0,11260074646814076080,2c3c529b9b935e7e,ae5f1f39f812e92f0d638750fca7db66
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n7 - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n7 - Copy.png,Normal,Normal,True,False,False,600,475,1.263,9c43d23b9bbc2cb0,11260074646814076080,2c3c529b9b935e7e,ae5f1f39f812e92f0d638750fca7db66
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n7.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n7.png,Normal,Normal,True,False,False,600,475,1.263,9c43d23b9bbc2cb0,11260074646814076080,2c3c529b9b935e7e,ae5f1f39f812e92f0d638750fca7db66
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n8 (2) - Copy.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n8 (2) - Copy.jpg,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,2f6fdc5873f3c4267eac65cf04bf96c3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n8 (2).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n8 (2).jpg,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,2f6fdc5873f3c4267eac65cf04bf96c3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n8 - Copy.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n8 - Copy.jpg,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,2f6fdc5873f3c4267eac65cf04bf96c3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n8.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n8.jpg,Normal,Normal,True,False,False,800,552,1.449,91934e666d993ca6,10489814158908406950,103c5e5e4a5a3c18,2f6fdc5873f3c4267eac65cf04bf96c3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n9 (2) - Copy.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n9 (2) - Copy.jpg,Normal,Normal,True,False,False,400,358,1.117,d9e946c47a126d39,15702159385479507257,207edb9d99fb7e00,6e9dcb3d1f8115dd4bca8c174c3ddc11
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n9 (2).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n9 (2).jpg,Normal,Normal,True,False,False,400,358,1.117,d9e946c47a126d39,15702159385479507257,207edb9d99fb7e00,6e9dcb3d1f8115dd4bca8c174c3ddc11
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n9 - Copy.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n9 - Copy.jpg,Normal,Normal,True,False,False,400,358,1.117,d9e946c47a126d39,15702159385479507257,207edb9d99fb7e00,6e9dcb3d1f8115dd4bca8c174c3ddc11
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\n9.jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,n9.jpg,Normal,Normal,True,False,False,400,358,1.117,d9e946c47a126d39,15702159385479507257,207edb9d99fb7e00,6e9dcb3d1f8115dd4bca8c174c3ddc11
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (100).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (100).jpg,Normal,Normal,True,False,False,512,512,1.0,d0982f6f64349dc3,15030815911818075587,003c7e5e7e3c0000,8d95eb2e69afcdb5d69d8b1df89a7fc2
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (101).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (101).jpg,Normal,Normal,True,False,False,512,512,1.0,d0802f6bf034cfcb,15024060497545973707,00087efe7e380000,2a5bfa2aa947cbe689fe2d954ca25992
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (102).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (102).jpg,Normal,Normal,True,False,False,512,512,1.0,d0802f6bf034cfcb,15024060497545973707,00087e7e7e380000,ca8da619b1d993556e77445da5fc4423
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (103).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (103).jpg,Normal,Normal,True,False,False,512,512,1.0,d0942b6bb034cfcb,15029685597959933899,00187e7efe380000,39f5d86080cb8bbeba501b9c210472a5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (104).jpg,Normal,Normal,True,False,False,512,512,1.0,d0922b6fb034cfc3,15029122665186381763,00387e5e7e3c0000,b4335f144c09b7100b0ca21cf2856c5e
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (105).jpg,Normal,Normal,True,False,False,512,512,1.0,d0c02b6ff4344fc3,15042070515255889859,003c7e7e7e3c0000,21039120d55dfaf591692c257c23eccb
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (106).jpg,Normal,Normal,True,False,False,512,512,1.0,d0922f6fb0344fc3,15029127063232860099,003c7e5e7e3c0000,3ffa31ffd5b3b26bfca80ee818f21db3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (107).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (107).jpg,Normal,Normal,True,False,False,512,512,1.0,d0d02f2ff4343993,15046578238051858835,003c7e7e7e3c0000,2aedbb8af1c549df5c475d7700980893
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (108).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (108).jpg,Normal,Normal,True,False,False,512,512,1.0,d0c22f2fb470cb8b,15042637587308137355,00387c7e7e3c0000,1bb18ea1c4af3028e00f1eb79bd871e7
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (109).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (109).jpg,Normal,Normal,True,False,False,512,512,1.0,d0c22f2fb470cb8b,15042637587308137355,00387c7e7e3c0000,17447936215a83f32cc8fd7b59d9520b
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (110).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (110).jpg,Normal,Normal,True,False,False,512,512,1.0,d0c02f2fb470cbcb,15042074637354716107,00387c7e7e3c0000,0996a1657f74a2b64d88d769afe11b09
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (111).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (111).jpg,Normal,Normal,True,False,False,512,512,1.0,d0c22f2fb4744bc3,15042637587308366787,003c7e7e7e3c0000,36a53181afa0a890905fcc5d7a1f4af6
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (112).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (112).jpg,Normal,Normal,True,False,False,512,512,1.0,916e1ee178868b7a,10479347336676281210,00003c7edb7f3e1c,61781a0eb6194f0c107c6b5b4261e5f6
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (113).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (113).jpg,Normal,Normal,True,False,False,512,512,1.0,916e1ee97887887a,10479347371036084346,00003c7edb7f3e1c,78cd262f9965371e55733f2f4ad8afb0
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (114).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (114).jpg,Normal,Normal,True,False,False,512,512,1.0,916716e97887817e,10477368250106085758,00003c5adbff3e1c,f9ca5723dafd6bf30387f2de2bb55700
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (115).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (115).jpg,Normal,Normal,True,False,False,512,512,1.0,997a26a87897a17a,11059194339981238650,00003c5edb7f3e00,a9128a9a910537098e33c2a3350a8c7c
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (116).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (116).jpg,Normal,Normal,True,False,False,512,512,1.0,995a66e97893817a,11050257788643279226,00003c5edf7f3e00,6252ccd62abea5d2bd55b5db41a17ab2
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (117).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (117).jpg,Normal,Normal,True,False,False,512,512,1.0,995a66e97893817a,11050257788643279226,00003c5edf7f3e00,2053193d2a6d78728d9e785641c869a5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (118).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (118).jpg,Normal,Normal,True,False,False,512,512,1.0,995a66e97892897a,11050257788643215738,00003c5edf7f3e00,cf259352c414d9bc7c92daf6b418ee11
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (119).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (119).jpg,Normal,Normal,True,False,False,512,512,1.0,995a66ed7892817a,11050257805823082874,00003c5edf7f3e00,9e678c52a5bec094183866ea61b17a72
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (120).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (120).jpg,Normal,Normal,True,False,False,512,512,1.0,997a66ed7892816a,11059265005077823850,00003c5e5b7f3e00,8435ce076c18a70289f6039c86364c95
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (121).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (121).jpg,Normal,Normal,True,False,False,512,512,1.0,997a66ed6896816a,11059265004809650538,00003e5e5b7f3e00,bf55811429ed234c5e9e762599545f98
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (122).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (122).jpg,Normal,Normal,True,False,False,512,512,1.0,813b7ee0218fd6d8,9312176155619481304,00003e7fff7e3c00,45844b144ab554ffa456b1a316fb1882
